"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1","pd2","pd3","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
17,29,6,3,NA,"1994","female","white","1","0","-1","0","-2","2","2","1","-1","1",6,"0",-0.41901242993772,6,5.58098757006228,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,2,4,8.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA,"Humanities","France","1","2",NA,"155.245.28.10","cl-4",NA
12,29,6,3,NA,"1996","female","white","-2","-2","-1","0","0","2","2","1","0","1",4,"0",0.491100853774697,4,4.4911008537747,1,1.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,7,4,13.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Law","France","1","2",NA,"155.245.28.24","cl-18",NA
14,29,6,3,NA,"1995","female","brown","1","-2","0","-1","-1","2","1","1","0","-1",5,"0",-0.556319154100493,5,4.44368084589951,1,1.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,2,4.5,9,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," psychology","United Kingdom","1","2",NA,"155.245.28.14","cl-8",NA
16,29,6,3,NA,"1992","female","brown","0","-1","0","1","-2","2","2","1","-2","2",2,"0",0.484877456631511,2,2.48487745663151,1,1.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,2,1.5,6,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Drama & Modern Languages","Italy","0","1",NA,"155.245.28.16","cl-10",NA
4,29,6,3,NA,"1996","female","black","0","-1","0","-1","1","-2","1","2","0","1",5,"0",-0.40431075762026,5,4.59568924237974,2,2.1,1,3,3,2.3,"prop_3","1","Accepted",NA,NA,NA,2.6,1,29,22,10,4,16.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Psychology","United Kingdom","1","3","Next Negotiation","155.245.28.23","cl-17",NA
9,29,6,3,NA,"1992","male","white","1","0","0","0","-1","2","2","1","-2","-1",4,"0",0.0618978671729564,4,4.06189786717296,2,2.1,2,2.8,5.5,0,"prop_3","1","Accepted",NA,NA,NA,2.6,1,29,42,10,4,16.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BSc Economics","Lithuania","1","30","Next Negotiation","155.245.28.41","cl-1",NA
11,29,6,3,NA,"1996","female","white","0","-1","1","-1","-1","1","2","1","1","0",5,"0",0.125606985017657,5,5.12560698501766,2,2.1,3,2.6,2.6,3.1,"prop_3","1","Accepted",NA,NA,NA,3.1,1,29,29,3.1,2,7.6,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BA Film Studies","United Kingdom","1","3","Next Negotiation","155.245.28.9","cl-3",NA
5,29,6,3,NA,"1995","female","white","1","-1","1","-1","-1","2","2","1","1","0",5,"0",0.604006392508745,5,5.60400639250875,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,6,1,9.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.17","cl-11",NA
6,29,6,3,NA,"1993","female","black","-1","-1","0","-1","-1","-2","-1","-2","0","0",5,"1",0.389804670214653,5,5.38980467021465,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,5.7,2,10.2,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BA Liberal Arts","United Kingdom","1","2",NA,"155.245.28.22","cl-16",NA
8,29,6,3,NA,"1995","female","white","1","-1","0","-1","-2","2","2","1","1","0",5,"0",-0.457471700338647,5,4.54252829966135,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,5,5,12.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Spanish Studies and Modern Languages","United Kingdom","1","3",NA,"155.245.28.20","cl-14",NA
2,29,6,3,NA,"1996","female","white","1","-1","2","-1","-2","2","2","1","0","0",2,"-2",-0.533260925067589,2,1.46673907493241,3,3.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,7,2.5,12,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Criminology","United Kingdom","0","0",NA,"155.245.28.8","cl-2",NA
10,29,6,3,NA,"1996","male","white","1","1","-1","-1","-2","2","2","1","-2","1",2,"0",0.648399424087256,2,2.64839942408726,3,3.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,0,2,4.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Accounting and Finance","United Kingdom","0","0",NA,"155.245.28.18","cl-12",NA
15,29,6,3,NA,"1996","female","black","0","-1","-1","-1","-2","2","1","1","0","1",4,"-1",-0.638673730287701,4,3.3613262697123,3,3.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.6,4.8,12.9,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA,"American Studies","United Kingdom","0","0",NA,"155.245.28.25","Cl-19",NA
1,29,6,3,NA,"1995","female","brown","1","-2","0","-2","-2","2","2","2","1","1",1,"-2",-0.342030739365146,1,0.657969260634854,3,3.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,0,2,4.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," English Literature","United Kingdom","1","1",NA,"155.245.28.21","cl-15",NA
7,29,6,3,NA,"1996","male","brown","0","-1","1","-2","-2","0","0","2","1","-2",8,"-2",-0.475041827280074,8,7.52495817271993,3,3.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,9,5,16.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA,"BSc Accounting and Finance","United Kingdom","1","5",NA,"155.245.28.13","cl-7",NA
18,29,6,3,NA,"1995","male","white","-2","-1","1","-2","-2","2","1","1","-2","0",8,"-1",-0.244790940824896,8,7.7552090591751,3,3.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.7,1.7,9.9,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Computer Science","Bulgaria","1","1",NA,"155.245.28.15","cl-9",NA
3,30,6,4,NA,"1993","female","white","-2","-2","1","0","-2","2","2","2","-1","0",3,"0",-0.53805429590866,3,2.46194570409134,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,2,3,7.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","0",NA," Language and Linguistics","Italy","1","7",NA,"155.245.28.12","cl-6",NA
13,30,6,4,NA,"1995","male","white","-1","-2","1","1","-2","1","0","2","-1","-2",2,"0",0.067086418159306,2,2.06708641815931,1,1.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,9,1,12.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BA DRAMA","Italy","0","0",NA,"155.245.28.19","cl-13",NA
17,30,6,4,NA,"1994","female","white","1","0","-1","0","-2","2","2","1","-1","1",6,"0",-0.133964300900698,6,5.8660356990993,1,1.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,2,4,8.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA,"Humanities","France","1","2",NA,"155.245.28.10","cl-4",NA
12,30,6,4,NA,"1996","female","white","-2","-2","-1","0","0","2","2","1","0","1",4,"0",-0.533525128755718,4,3.46647487124428,1,1.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,7,4,13.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Law","France","1","2",NA,"155.245.28.24","cl-18",NA
14,30,6,4,NA,"1995","female","brown","1","-2","0","-1","-1","2","1","1","0","-1",5,"0",0.0384094913024455,5,5.03840949130245,1,1.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,2,4.5,9,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," psychology","United Kingdom","1","2",NA,"155.245.28.14","cl-8",NA
16,30,6,4,NA,"1992","female","brown","0","-1","0","1","-2","2","2","1","-2","2",2,"0",-0.045859490102157,2,1.95414050989784,1,1.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,2,1.5,6,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Drama & Modern Languages","Italy","0","1",NA,"155.245.28.16","cl-10",NA
4,30,6,4,NA,"1996","female","black","0","-1","0","-1","1","-2","1","2","0","1",5,"0",-0.596737495437264,5,4.40326250456274,2,2.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,10,4,16.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Psychology","United Kingdom","1","3",NA,"155.245.28.23","cl-17",NA
9,30,6,4,NA,"1992","male","white","1","0","0","0","-1","2","2","1","-2","-1",4,"0",0.043948746100068,4,4.04394874610007,2,2.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,10,4,16.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BSc Economics","Lithuania","1","30",NA,"155.245.28.41","cl-1",NA
11,30,6,4,NA,"1996","female","white","0","-1","1","-1","-1","1","2","1","1","0",5,"0",0.538936944771558,5,5.53893694477156,2,2.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,29,3.1,2,7.6,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BA Film Studies","United Kingdom","1","3",NA,"155.245.28.9","cl-3",NA
5,30,6,4,NA,"1995","female","white","1","-1","1","-1","-1","2","2","1","1","0",5,"0",-0.0747071230784059,5,4.92529287692159,2,2.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,6,1,9.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.17","cl-11",NA
6,30,6,4,NA,"1993","female","black","-1","-1","0","-1","-1","-2","-1","-2","0","0",5,"1",-0.306559866527095,5,4.6934401334729,2,2.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,5.7,2,10.2,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BA Liberal Arts","United Kingdom","1","2",NA,"155.245.28.22","cl-16",NA
8,30,6,4,NA,"1995","female","white","1","-1","0","-1","-2","2","2","1","1","0",5,"0",-0.553678229730576,5,4.44632177026942,2,2.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,5,5,12.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Spanish Studies and Modern Languages","United Kingdom","1","3",NA,"155.245.28.20","cl-14",NA
2,30,6,4,NA,"1996","female","white","1","-1","2","-1","-2","2","2","1","0","0",2,"-2",-0.291589662712067,2,1.70841033728793,3,3.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,7,2.5,12,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Criminology","United Kingdom","0","0",NA,"155.245.28.8","cl-2",NA
10,30,6,4,NA,"1996","male","white","1","1","-1","-1","-2","2","2","1","-2","1",2,"0",-0.478673653444275,2,1.52132634655572,3,3.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,0,2,4.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Accounting and Finance","United Kingdom","0","0",NA,"155.245.28.18","cl-12",NA
15,30,6,4,NA,"1996","female","black","0","-1","-1","-1","-2","2","1","1","0","1",4,"-1",0.21216076426208,4,4.21216076426208,3,3.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.6,4.8,12.9,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA,"American Studies","United Kingdom","0","0",NA,"155.245.28.25","Cl-19",NA
1,30,6,4,NA,"1995","female","brown","1","-2","0","-2","-2","2","2","2","1","1",1,"-2",-0.155220608972013,1,0.844779391027987,3,3.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,0,2,4.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," English Literature","United Kingdom","1","1",NA,"155.245.28.21","cl-15",NA
7,30,6,4,NA,"1996","male","brown","0","-1","1","-2","-2","0","0","2","1","-2",8,"-2",0.0451740875840188,8,8.04517408758402,3,3.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,9,5,16.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA,"BSc Accounting and Finance","United Kingdom","1","5",NA,"155.245.28.13","cl-7",NA
18,30,6,4,NA,"1995","male","white","-2","-1","1","-2","-2","2","1","1","-2","0",8,"-1",0.573783154366538,8,8.57378315436654,3,3.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.7,1.7,9.9,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Computer Science","Bulgaria","1","1",NA,"155.245.28.15","cl-9",NA
3,31,6,5,NA,"1993","female","white","-2","-2","1","0","-2","2","2","2","-1","0",3,"0",0.624563238630071,3,3.62456323863007,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,2,3,7.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","0",NA," Language and Linguistics","Italy","1","7",NA,"155.245.28.12","cl-6",NA
13,31,6,5,NA,"1995","male","white","-1","-2","1","1","-2","1","0","2","-1","-2",2,"0",0.323781390162185,2,2.32378139016218,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,9,1,12.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BA DRAMA","Italy","0","0",NA,"155.245.28.19","cl-13",NA
17,31,6,5,NA,"1994","female","white","1","0","-1","0","-2","2","2","1","-1","1",6,"0",-0.0751631119288504,6,5.92483688807115,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,2,4,8.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA,"Humanities","France","1","2",NA,"155.245.28.10","cl-4",NA
12,31,6,5,NA,"1996","female","white","-2","-2","-1","0","0","2","2","1","0","1",4,"0",0.393400572985411,4,4.39340057298541,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,7,4,13.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Law","France","1","2",NA,"155.245.28.24","cl-18",NA
14,31,6,5,NA,"1995","female","brown","1","-2","0","-1","-1","2","1","1","0","-1",5,"0",0.0594219794496894,5,5.05942197944969,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,2,4.5,9,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," psychology","United Kingdom","1","2",NA,"155.245.28.14","cl-8",NA
16,31,6,5,NA,"1992","female","brown","0","-1","0","1","-2","2","2","1","-2","2",2,"0",-0.326114786788821,2,1.67388521321118,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,2,1.5,6,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Drama & Modern Languages","Italy","0","1",NA,"155.245.28.16","cl-10",NA
4,31,6,5,NA,"1996","female","black","0","-1","0","-1","1","-2","1","2","0","1",5,"0",-0.42473795232363,5,4.57526204767637,2,2.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,10,4,16.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Psychology","United Kingdom","1","3",NA,"155.245.28.23","cl-17",NA
9,31,6,5,NA,"1992","male","white","1","0","0","0","-1","2","2","1","-2","-1",4,"0",-0.44666528175585,4,3.55333471824415,2,2.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,10,4,16.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BSc Economics","Lithuania","1","30",NA,"155.245.28.41","cl-1",NA
11,31,6,5,NA,"1996","female","white","0","-1","1","-1","-1","1","2","1","1","0",5,"0",0.665510047972202,5,5.6655100479722,2,2.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,29,3.1,2,7.6,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BA Film Studies","United Kingdom","1","3",NA,"155.245.28.9","cl-3",NA
5,31,6,5,NA,"1995","female","white","1","-1","1","-1","-1","2","2","1","1","0",5,"0",-0.201389718195423,5,4.79861028180458,2,2.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,6,1,9.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.17","cl-11",NA
6,31,6,5,NA,"1993","female","black","-1","-1","0","-1","-1","-2","-1","-2","0","0",5,"1",-0.549075136473402,5,4.4509248635266,2,2.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,5.7,2,10.2,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BA Liberal Arts","United Kingdom","1","2",NA,"155.245.28.22","cl-16",NA
8,31,6,5,NA,"1995","female","white","1","-1","0","-1","-2","2","2","1","1","0",5,"0",-0.212934425799176,5,4.78706557420082,2,2.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,5,5,12.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Spanish Studies and Modern Languages","United Kingdom","1","3",NA,"155.245.28.20","cl-14",NA
2,31,6,5,NA,"1996","female","white","1","-1","2","-1","-2","2","2","1","0","0",2,"-2",-0.0983877720776946,2,1.90161222792231,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,7,2.5,12,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Criminology","United Kingdom","0","0",NA,"155.245.28.8","cl-2",NA
10,31,6,5,NA,"1996","male","white","1","1","-1","-1","-2","2","2","1","-2","1",2,"0",0.0598716772161424,2,2.05987167721614,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,0,2,4.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Accounting and Finance","United Kingdom","0","0",NA,"155.245.28.18","cl-12",NA
15,31,6,5,NA,"1996","female","black","0","-1","-1","-1","-2","2","1","1","0","1",4,"-1",-0.265747167449444,4,3.73425283255056,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.6,4.8,12.9,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA,"American Studies","United Kingdom","0","0",NA,"155.245.28.25","Cl-19",NA
1,31,6,5,NA,"1995","female","brown","1","-2","0","-2","-2","2","2","2","1","1",1,"-2",0.535491291014478,1,1.53549129101448,3,3.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,0,2,4.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," English Literature","United Kingdom","1","1",NA,"155.245.28.21","cl-15",NA
7,31,6,5,NA,"1996","male","brown","0","-1","1","-2","-2","0","0","2","1","-2",8,"-2",0.12332358523272,8,8.12332358523272,3,3.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,9,5,16.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA,"BSc Accounting and Finance","United Kingdom","1","5",NA,"155.245.28.13","cl-7",NA
18,31,6,5,NA,"1995","male","white","-2","-1","1","-2","-2","2","1","1","-2","0",8,"-1",0.215792426466942,8,8.21579242646694,3,3.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.7,1.7,9.9,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Computer Science","Bulgaria","1","1",NA,"155.245.28.15","cl-9",NA
13,32,7,1,NA,"1995","male","white","-1","-2","1","1","-2","1","0","2","-1","-2",2,"0",0.169130476657301,2,2.1691304766573,1,1.1,1,7,7,3,"prop_1","1","Accepted",NA,NA,NA,7,1,32,22,9,1,12.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BA DRAMA","Italy","0","0","Next Negotiation","155.245.28.19","cl-13",NA
16,32,7,1,NA,"1992","female","brown","0","-1","0","1","-2","2","2","1","-2","2",2,"0",0.0685188979841769,2,2.06851889798418,1,1.1,2,7,7,3,"prop_1","1","Accepted",NA,NA,NA,7,1,32,27,2,1.5,6,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Drama & Modern Languages","Italy","0","1","Next Negotiation","155.245.28.16","cl-10",NA
17,32,7,1,NA,"1994","female","white","1","0","-1","0","-2","2","2","1","-1","1",6,"0",-0.524239094369113,6,5.47576090563089,1,1.1,3,2,7,8,"prop_1","0","Accepted",NA,NA,NA,3,1,32,42,2,4,8.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA,"Humanities","France","1","2","Next Negotiation","155.245.28.10","cl-4",NA
3,32,7,1,NA,"1993","female","white","-2","-2","1","0","-2","2","2","2","-1","0",3,"0",0.182130033290014,3,3.18213003329001,1,1.2,1,8,5,4,"prop_3","0","Accepted",NA,NA,NA,2,1,32,22,2,3,7.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","0",NA," Language and Linguistics","Italy","1","7","Next Negotiation","155.245.28.12","cl-6",NA
12,32,7,1,NA,"1996","female","white","-2","-2","-1","0","0","2","2","1","0","1",4,"0",-0.311061525018886,4,3.68893847498111,1,1.2,2,1,8,8,"prop_3","1","Accepted",NA,NA,NA,7,1,32,22,7,4,13.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Law","France","1","2","Next Negotiation","155.245.28.24","cl-18",NA
14,32,7,1,NA,"1995","female","brown","1","-2","0","-1","-1","2","1","1","0","-1",5,"0",0.395756995631382,5,5.39575699563138,1,1.2,3,2,7,8,"prop_3","1","Accepted",NA,NA,NA,8,1,32,17,2,4.5,9,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," psychology","United Kingdom","1","2","Next Negotiation","155.245.28.14","cl-8",NA
4,32,7,1,NA,"1996","female","black","0","-1","0","-1","1","-2","1","2","0","1",5,"0",-0.337216378143057,5,4.66278362185694,2,2.1,1,10,3.5,3.5,"prop_2","1","Accepted",NA,NA,NA,5.7,1,32,22,10,4,16.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Psychology","United Kingdom","1","3","Next Negotiation","155.245.28.23","cl-17",NA
6,32,7,1,NA,"1993","female","black","-1","-1","0","-1","-1","-2","-1","-2","0","0",5,"1",-0.561138610122725,5,4.43886138987727,2,2.1,2,5.7,5.7,5.6,"prop_2","1","Accepted",NA,NA,NA,5.7,1,32,32,5.7,2,10.2,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BA Liberal Arts","United Kingdom","1","2","Next Negotiation","155.245.28.22","cl-16",NA
11,32,7,1,NA,"1996","female","white","0","-1","1","-1","-1","1","2","1","1","0",5,"0",0.103676866972819,5,5.10367686697282,2,2.1,3,5.6,5.6,5.8,"prop_2","1","Accepted",NA,NA,NA,5.6,1,32,29,3.1,2,7.6,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BA Film Studies","United Kingdom","1","3","Next Negotiation","155.245.28.9","cl-3",NA
5,32,7,1,NA,"1995","female","white","1","-1","1","-1","-1","2","2","1","1","0",5,"0",-0.409574948297813,5,4.59042505170219,2,2.2,1,7,7,3,"prop_3","0","Accepted",NA,NA,NA,0,1,32,7,6,1,9.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0","Next Negotiation","155.245.28.17","cl-11",NA
8,32,7,1,NA,"1995","female","white","1","-1","0","-1","-2","2","2","1","1","0",5,"0",-0.486856109462678,5,4.51314389053732,2,2.2,2,6,5,6,"prop_3","1","Accepted",NA,NA,NA,7,1,32,42,5,5,12.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Spanish Studies and Modern Languages","United Kingdom","1","3","Next Negotiation","155.245.28.20","cl-14",NA
9,32,7,1,NA,"1992","male","white","1","0","0","0","-1","2","2","1","-2","-1",4,"0",-0.49255817849189,4,3.50744182150811,2,2.2,3,0,7,10,"prop_3","1","Accepted",NA,NA,NA,10,1,32,42,10,4,16.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," BSc Economics","Lithuania","1","30","Next Negotiation","155.245.28.41","cl-1",NA
1,32,7,1,NA,"1995","female","brown","1","-2","0","-2","-2","2","2","2","1","1",1,"-2",-0.191975437290966,1,0.808024562709034,3,3.1,1,7,6,4,"prop_3","1","Accepted",NA,NA,NA,5.6,1,32,47,0,2,4.5,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," English Literature","United Kingdom","1","1","Next Negotiation","155.245.28.21","cl-15",NA
2,32,7,1,NA,"1996","female","white","1","-1","2","-1","-2","2","2","1","0","0",2,"-2",-0.0120712472125888,2,1.98792875278741,3,3.1,2,1,9,7,"prop_3","1","Accepted",NA,NA,NA,5.7,1,32,27,7,2.5,12,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Criminology","United Kingdom","0","0","Next Negotiation","155.245.28.8","cl-2",NA
18,32,7,1,NA,"1995","male","white","-2","-1","1","-2","-2","2","1","1","-2","0",8,"-1",0.103475588141009,8,8.10347558814101,3,3.1,3,5.6,5.7,5.7,"prop_3","1","Accepted",NA,NA,NA,5.7,1,32,37,5.7,1.7,9.9,NA,NA,"GRIexpt-2015-02-25-141544","GRI",NA,"1","2",NA," Computer Science","Bulgaria","1","1","Next Negotiation","155.245.28.15","cl-9",NA
