"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1","pd2","pd3","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
15,7,2,1,NA,"1996","female","brown","1","-2","0","-1","-2","2","2","0","2","0",7,"-2",0.334756378177553,7,7.33475637817755,3,3.2,3,5,5,7,"prop_1","0","Accepted",NA,NA,NA,2,1,7,28,5,3.1,10.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," philosophy","United Kingdom","1","3","Next Negotiation","155.245.28.14","cl-8",NA
10,8,2,2,NA,"1994","male","white","-1","-1","1","-1","-1","2","2","1","1","1",6,"0",-0.402471413183957,6,5.59752858681604,1,1.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,9,4,15.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA History","United Kingdom","1","1",NA,"155.245.28.16","cl-10",NA
12,8,2,2,NA,"1993","female","white","1","-2","1","0","-2","2","2","0","0","1",6,"2",-0.244290848867968,6,5.75570915113203,1,1.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,8.5,5,16,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Economics&Politics","Bulgaria","1","3",NA,"155.245.28.12","cl-6",NA
13,8,2,2,NA,"1995","male","white","1","-1","0","0","1","2","1","-1","0","0",7,"-2",-0.216276146611199,7,6.7837238533888,1,1.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,18,0.1,3,5.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB English and French Law (with master)","France","0","0",NA,"155.245.28.19","cl-13",NA
9,8,2,2,NA,"1994","male","white","1","-2","2","-1","-2","2","0","1","2","0",5,"0",0.438649964518845,5,5.43864996451885,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,18,5.9,1,9.4,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Computer science","United Kingdom","1","1",NA,"155.245.28.24","cl-18",NA
16,8,2,2,NA,"1990","male","white","1","-1","-1","-1","-2","0","1","1","1","0",5,"0",-0.315372700570151,5,4.68462729942985,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,8,4,14.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","2",NA,"155.245.28.25","Cl-19",NA
17,8,2,2,NA,"1975","female","white","2","-2","2","0","-2","2","2","2","-1","-1",4,"-2",0.233797381725162,4,4.23379738172516,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,7,1,10.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," Language and Linguistics","Italy","1","10",NA,"155.245.28.22","cl-16",NA
5,8,2,2,NA,"1992","female","white","2","-1","1","-1","-2","2","2","1","0","-1",3,"0",-0.501166933681816,3,2.49883306631818,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," Tropical Marine Biology","United Kingdom","1","2",NA,"155.245.28.8","cl-2",NA
11,8,2,2,NA,"1996","female","brown","0","-1","0","-2","2","0","2","-2","-2","-1",5,"0",0.543598761223256,5,5.54359876122326,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,3,1.5,7,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," biological science","United Kingdom","1","3",NA,"155.245.28.13","cl-7",NA
18,8,2,2,NA,"1993","female","brown","0","-2","-2","0","0","2","2","1","1","0",3,"0",-0.411211358988658,3,2.58878864101134,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB Law","United Kingdom","0","0",NA,"155.245.28.41","cl-1",NA
1,8,2,2,NA,"1996","female","black","2","-2","-2","-2","-1","2","2","1","-2","0",8,"1",-0.0417953810654581,8,7.95820461893454,2,2.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,8,3,13.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," psychology BCs","United Kingdom","1","4",NA,"155.245.28.20","cl-14",NA
8,8,2,2,NA,"1994","female","brown","-1","-2","0","-1","-2","2","2","2","0","0",8,"0",0.421999517455697,8,8.4219995174557,2,2.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,0,2,4.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BSc Accounting and Management","United Kingdom","1","1",NA,"155.245.28.23","cl-17",NA
14,8,2,2,NA,"1992","male","white","-2","1","0","1","-1","2","2","-2","-2","0",6,"0",0.419116331590339,6,6.41911633159034,2,2.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,8,4.5,15,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," MSc Computational Finance","Italy","1","2",NA,"155.245.28.10","cl-4",NA
2,8,2,2,NA,"1994","female","white","-2","-1","0","1","-1","2","1","1","-1","-1",4,"0",-0.697468094574287,4,3.30253190542571,3,3.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,7,1,10.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Business Management and Modern Languages","Germany","0","0",NA,"155.245.28.18","cl-12",NA
6,8,2,2,NA,"1996","female","brown","-2","0","0","0","0","2","2","1","0","0",5,"0",0.285486377682537,5,5.28548637768254,3,3.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,11,2.8,16.3,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Biological Sciences","Other","1","1",NA,"155.245.28.17","cl-11",NA
7,8,2,2,NA,"1993","female","white","-1","0","-1","-1","-2","2","1","1","0","0",4,"0",-0.21979849031195,4,3.78020150968805,3,3.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,3,3.1,8.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA ENGLISH LITERATURE","United Kingdom","1","3",NA,"155.245.28.15","cl-9",NA
3,8,2,2,NA,"1990","female","white","-2","-2","1","2","-2","1","2","2","2","-1",2,"0",-0.539925931859761,2,1.46007406814024,3,3.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,3,4,9.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB LAW","Cyprus","0","0",NA,"155.245.28.21","cl-15",NA
4,8,2,2,NA,"1995","female","white","-2","-1","0","-1","-2","2","2","2","0","0",4,"0",0.445141542423517,4,4.44514154242352,3,3.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,8,4,14.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," ba international relations and modern languages","France","1","4",NA,"155.245.28.9","cl-3",NA
15,8,2,2,NA,"1996","female","brown","1","-2","0","-1","-2","2","2","0","2","0",7,"-2",0.24113582232967,7,7.24113582232967,3,3.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,5,3.1,10.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," philosophy","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
10,9,2,3,NA,"1994","male","white","-1","-1","1","-1","-1","2","2","1","1","1",6,"0",-0.67654419108294,6,5.32345580891706,1,1.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,9,4,15.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA History","United Kingdom","1","1",NA,"155.245.28.16","cl-10",NA
12,9,2,3,NA,"1993","female","white","1","-2","1","0","-2","2","2","0","0","1",6,"2",-0.455234571313485,6,5.54476542868651,1,1.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,8.5,5,16,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Economics&Politics","Bulgaria","1","3",NA,"155.245.28.12","cl-6",NA
13,9,2,3,NA,"1995","male","white","1","-1","0","0","1","2","1","-1","0","0",7,"-2",0.479389928560704,7,7.4793899285607,1,1.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,18,0.1,3,5.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB English and French Law (with master)","France","0","0",NA,"155.245.28.19","cl-13",NA
9,9,2,3,NA,"1994","male","white","1","-2","2","-1","-2","2","0","1","2","0",5,"0",-0.383689875761047,5,4.61631012423895,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,18,5.9,1,9.4,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Computer science","United Kingdom","1","1",NA,"155.245.28.24","cl-18",NA
16,9,2,3,NA,"1990","male","white","1","-1","-1","-1","-2","0","1","1","1","0",5,"0",-0.458408987754956,5,4.54159101224504,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,8,4,14.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","2",NA,"155.245.28.25","Cl-19",NA
17,9,2,3,NA,"1975","female","white","2","-2","2","0","-2","2","2","2","-1","-1",4,"-2",-0.566460183635354,4,3.43353981636465,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,7,1,10.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," Language and Linguistics","Italy","1","10",NA,"155.245.28.22","cl-16",NA
5,9,2,3,NA,"1992","female","white","2","-1","1","-1","-2","2","2","1","0","-1",3,"0",0.511583386221901,3,3.5115833862219,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," Tropical Marine Biology","United Kingdom","1","2",NA,"155.245.28.8","cl-2",NA
11,9,2,3,NA,"1996","female","brown","0","-1","0","-2","2","0","2","-2","-2","-1",5,"0",-0.0186003411654383,5,4.98139965883456,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,3,1.5,7,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," biological science","United Kingdom","1","3",NA,"155.245.28.13","cl-7",NA
18,9,2,3,NA,"1993","female","brown","0","-2","-2","0","0","2","2","1","1","0",3,"0",0.148375692823902,3,3.1483756928239,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB Law","United Kingdom","0","0",NA,"155.245.28.41","cl-1",NA
1,9,2,3,NA,"1996","female","black","2","-2","-2","-2","-1","2","2","1","-2","0",8,"1",-0.313397930609062,8,7.68660206939094,2,2.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,8,3,13.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," psychology BCs","United Kingdom","1","4",NA,"155.245.28.20","cl-14",NA
8,9,2,3,NA,"1994","female","brown","-1","-2","0","-1","-2","2","2","2","0","0",8,"0",0.0405211979523301,8,8.04052119795233,2,2.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,0,2,4.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BSc Accounting and Management","United Kingdom","1","1",NA,"155.245.28.23","cl-17",NA
14,9,2,3,NA,"1992","male","white","-2","1","0","1","-1","2","2","-2","-2","0",6,"0",-0.540765442792326,6,5.45923455720767,2,2.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,8,4.5,15,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," MSc Computational Finance","Italy","1","2",NA,"155.245.28.10","cl-4",NA
2,9,2,3,NA,"1994","female","white","-2","-1","0","1","-1","2","1","1","-1","-1",4,"0",0.0902179591823369,4,4.09021795918234,3,3.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,7,1,10.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Business Management and Modern Languages","Germany","0","0",NA,"155.245.28.18","cl-12",NA
6,9,2,3,NA,"1996","female","brown","-2","0","0","0","0","2","2","1","0","0",5,"0",0.310302318958566,5,5.31030231895857,3,3.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,11,2.8,16.3,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Biological Sciences","Other","1","1",NA,"155.245.28.17","cl-11",NA
7,9,2,3,NA,"1993","female","white","-1","0","-1","-1","-2","2","1","1","0","0",4,"0",0.0367746778298169,4,4.03677467782982,3,3.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,3,3.1,8.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA ENGLISH LITERATURE","United Kingdom","1","3",NA,"155.245.28.15","cl-9",NA
3,9,2,3,NA,"1990","female","white","-2","-2","1","2","-2","1","2","2","2","-1",2,"0",0.25593321560882,2,2.25593321560882,3,3.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,3,4,9.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB LAW","Cyprus","0","0",NA,"155.245.28.21","cl-15",NA
4,9,2,3,NA,"1995","female","white","-2","-1","0","-1","-2","2","2","2","0","0",4,"0",-0.16954888231121,4,3.83045111768879,3,3.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,8,4,14.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," ba international relations and modern languages","France","1","4",NA,"155.245.28.9","cl-3",NA
15,9,2,3,NA,"1996","female","brown","1","-2","0","-1","-2","2","2","0","2","0",7,"-2",0.382855790480971,7,7.38285579048097,3,3.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,5,3.1,10.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," philosophy","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
10,10,2,4,NA,"1994","male","white","-1","-1","1","-1","-1","2","2","1","1","1",6,"0",-0.194945778138936,6,5.80505422186106,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,9,4,15.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA History","United Kingdom","1","1",NA,"155.245.28.16","cl-10",NA
12,10,2,4,NA,"1993","female","white","1","-2","1","0","-2","2","2","0","0","1",6,"2",-0.509970096731558,6,5.49002990326844,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,8.5,5,16,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Economics&Politics","Bulgaria","1","3",NA,"155.245.28.12","cl-6",NA
13,10,2,4,NA,"1995","male","white","1","-1","0","0","1","2","1","-1","0","0",7,"-2",0.208026497904211,7,7.20802649790421,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,18,0.1,3,5.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB English and French Law (with master)","France","0","0",NA,"155.245.28.19","cl-13",NA
9,10,2,4,NA,"1994","male","white","1","-2","2","-1","-2","2","0","1","2","0",5,"0",0.303933200100437,5,5.30393320010044,1,1.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,18,5.9,1,9.4,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Computer science","United Kingdom","1","1",NA,"155.245.28.24","cl-18",NA
16,10,2,4,NA,"1990","male","white","1","-1","-1","-1","-2","0","1","1","1","0",5,"0",-0.197499233298004,5,4.802500766702,1,1.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,8,4,14.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","2",NA,"155.245.28.25","Cl-19",NA
17,10,2,4,NA,"1975","female","white","2","-2","2","0","-2","2","2","2","-1","-1",4,"-2",-0.328618183173239,4,3.67138181682676,1,1.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,7,1,10.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," Language and Linguistics","Italy","1","10",NA,"155.245.28.22","cl-16",NA
5,10,2,4,NA,"1992","female","white","2","-1","1","-1","-2","2","2","1","0","-1",3,"0",0.354850030038506,3,3.35485003003851,2,2.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," Tropical Marine Biology","United Kingdom","1","2",NA,"155.245.28.8","cl-2",NA
11,10,2,4,NA,"1996","female","brown","0","-1","0","-2","2","0","2","-2","-2","-1",5,"0",0.675923522841185,5,5.67592352284119,2,2.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,3,1.5,7,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," biological science","United Kingdom","1","3",NA,"155.245.28.13","cl-7",NA
18,10,2,4,NA,"1993","female","brown","0","-2","-2","0","0","2","2","1","1","0",3,"0",-0.674949964229017,3,2.32505003577098,2,2.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB Law","United Kingdom","0","0",NA,"155.245.28.41","cl-1",NA
1,10,2,4,NA,"1996","female","black","2","-2","-2","-2","-1","2","2","1","-2","0",8,"1",0.58517673285678,8,8.58517673285678,2,2.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,8,3,13.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," psychology BCs","United Kingdom","1","4",NA,"155.245.28.20","cl-14",NA
8,10,2,4,NA,"1994","female","brown","-1","-2","0","-1","-2","2","2","2","0","0",8,"0",0.00246841567568479,8,8.00246841567568,2,2.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,0,2,4.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BSc Accounting and Management","United Kingdom","1","1",NA,"155.245.28.23","cl-17",NA
14,10,2,4,NA,"1992","male","white","-2","1","0","1","-1","2","2","-2","-2","0",6,"0",0.348810771945864,6,6.34881077194586,2,2.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,8,4.5,15,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," MSc Computational Finance","Italy","1","2",NA,"155.245.28.10","cl-4",NA
2,10,2,4,NA,"1994","female","white","-2","-1","0","1","-1","2","1","1","-1","-1",4,"0",0.315609181113541,4,4.31560918111354,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,7,1,10.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Business Management and Modern Languages","Germany","0","0",NA,"155.245.28.18","cl-12",NA
6,10,2,4,NA,"1996","female","brown","-2","0","0","0","0","2","2","1","0","0",5,"0",0.117293429002166,5,5.11729342900217,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,11,2.8,16.3,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Biological Sciences","Other","1","1",NA,"155.245.28.17","cl-11",NA
7,10,2,4,NA,"1993","female","white","-1","0","-1","-1","-2","2","1","1","0","0",4,"0",-0.592824409576133,4,3.40717559042387,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,3,3.1,8.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA ENGLISH LITERATURE","United Kingdom","1","3",NA,"155.245.28.15","cl-9",NA
3,10,2,4,NA,"1990","female","white","-2","-2","1","2","-2","1","2","2","2","-1",2,"0",0.131807789998129,2,2.13180778999813,3,3.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,3,4,9.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB LAW","Cyprus","0","0",NA,"155.245.28.21","cl-15",NA
4,10,2,4,NA,"1995","female","white","-2","-1","0","-1","-2","2","2","2","0","0",4,"0",0.18186643361114,4,4.18186643361114,3,3.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,8,4,14.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," ba international relations and modern languages","France","1","4",NA,"155.245.28.9","cl-3",NA
15,10,2,4,NA,"1996","female","brown","1","-2","0","-1","-2","2","2","0","2","0",7,"-2",0.180235691415146,7,7.18023569141515,3,3.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,5,3.1,10.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," philosophy","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
10,11,2,5,NA,"1994","male","white","-1","-1","1","-1","-1","2","2","1","1","1",6,"0",-0.569952678913251,6,5.43004732108675,1,1.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,9,4,15.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA History","United Kingdom","1","1",NA,"155.245.28.16","cl-10",NA
12,11,2,5,NA,"1993","female","white","1","-2","1","0","-2","2","2","0","0","1",6,"2",-0.50136146703735,6,5.49863853296265,1,1.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,8.5,5,16,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Economics&Politics","Bulgaria","1","3",NA,"155.245.28.12","cl-6",NA
13,11,2,5,NA,"1995","male","white","1","-1","0","0","1","2","1","-1","0","0",7,"-2",-0.304083934472874,7,6.69591606552713,1,1.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,18,0.1,3,5.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB English and French Law (with master)","France","0","0",NA,"155.245.28.19","cl-13",NA
9,11,2,5,NA,"1994","male","white","1","-2","2","-1","-2","2","0","1","2","0",5,"0",-0.651249793963507,5,4.34875020603649,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,18,5.9,1,9.4,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Computer science","United Kingdom","1","1",NA,"155.245.28.24","cl-18",NA
16,11,2,5,NA,"1990","male","white","1","-1","-1","-1","-2","0","1","1","1","0",5,"0",0.0107322476804257,5,5.01073224768043,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,8,4,14.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","2",NA,"155.245.28.25","Cl-19",NA
17,11,2,5,NA,"1975","female","white","2","-2","2","0","-2","2","2","2","-1","-1",4,"-2",0.500214649038389,4,4.50021464903839,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,7,1,10.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," Language and Linguistics","Italy","1","10",NA,"155.245.28.22","cl-16",NA
5,11,2,5,NA,"1992","female","white","2","-1","1","-1","-2","2","2","1","0","-1",3,"0",0.33095285333693,3,3.33095285333693,2,2.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," Tropical Marine Biology","United Kingdom","1","2",NA,"155.245.28.8","cl-2",NA
11,11,2,5,NA,"1996","female","brown","0","-1","0","-2","2","0","2","-2","-2","-1",5,"0",0.0754864342045038,5,5.0754864342045,2,2.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,3,1.5,7,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," biological science","United Kingdom","1","3",NA,"155.245.28.13","cl-7",NA
18,11,2,5,NA,"1993","female","brown","0","-2","-2","0","0","2","2","1","1","0",3,"0",0.555489637842402,3,3.5554896378424,2,2.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB Law","United Kingdom","0","0",NA,"155.245.28.41","cl-1",NA
1,11,2,5,NA,"1996","female","black","2","-2","-2","-2","-1","2","2","1","-2","0",8,"1",0.603864745656028,8,8.60386474565603,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,8,3,13.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," psychology BCs","United Kingdom","1","4",NA,"155.245.28.20","cl-14",NA
8,11,2,5,NA,"1994","female","brown","-1","-2","0","-1","-2","2","2","2","0","0",8,"0",-0.693756346544251,8,7.30624365345575,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,0,2,4.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BSc Accounting and Management","United Kingdom","1","1",NA,"155.245.28.23","cl-17",NA
